pitcher,pitches,avgeffectvelo,avgvelo,avgspinrate,avghorzbreak,avgvertbreak
"Dobnak, Randy",518,82.74691119691120,83.83436293436300,2409.965183752420,-1.7207722007722000,0.4925096525096530
"Garza, Justin",45,83.09555555555560,83.57555555555550,2409.088888888890,-5.208,2.397333333333330
"Chafin, Andrew",300,83.089,82.70866666666670,2408.83,1.0976000000000000,1.4892000000000000
"Smith, Caleb",641,83.75943837753510,84.67145085803430,2407.823712948520,4.131294851794070,-6.155756630265210
"Krol, Ian",116,86.45862068965520,87.14482758620690,2407.5689655172400,2.5293103448275900,-5.507586206896550
"Kickham, Mike",169,84.6165680473373,84.60177514792900,2406.9349112426000,5.653491124260350,-3.105798816568050
"King, Michael",155,87.84000000000000,87.91161290322580,2406.9032258064500,-3.256258064516130,-5.923354838709680
"Barnes, Charlie",159,80.6207547169811,81.78427672955970,2406.723270440250,4.9947169811320800,-1.7683018867924500
"Saucedo, Tayler",93,85.91397849462370,85.69462365591400,2406.6344086021500,3.5535483870967800,0.37419354838709700
"Anderson, Drew",73,84.10547945205480,83.86438356164380,2406.4246575342500,-3.7660273972602700,-1.4202739726027400
"Wittgren, Nick",167,84.94790419161670,84.19341317365270,2406.2754491018000,-6.679041916167660,-0.5166467065868270
"Cimber, Adam",417,77.67673860911270,78.10767386091130,2406.112980769230,-6.475683453237410,-4.6618705035971200
"Stanek, Ryne",368,87.31141304347830,87.44864130434780,2405.6766304347800,-1.9258695652173900,-0.08315217391304350
"Cortes, Nestor",375,77.28613333333340,78.26213333333330,2405.5146666666700,12.599360000000000,-4.278720000000000
"Lindblom, Josh",183,75.75136612021860,75.90109289617480,2405.27868852459,-16.455737704918000,0.3101639344262300
"Guerra, Junior",148,84.28513513513510,84.20945945945950,2403.527027027030,-6.194594594594600,-0.8148648648648650
"Tate, Dillon",320,85.401875,85.76062500000000,2403.244514106580,-2.739000000000000,-3.1792500000000000
"Anderson, Tanner",15,82.70666666666670,83.19333333333330,2402.6,-2.776,0.4160000000000000
