pitcher,pitches,avgeffectvelo,avgvelo,avgspinrate,avghorzbreak,avgvertbreak
"Gilbert, Logan",1307,97.28867635807200,95.26220351951030,2200.462068965520,5.4001836266258600,-18.027819433817900
"Ramirez, Noé",338,88.6718934911243,88.99112426035500,2200.2633136094700,8.992189349112430,-12.098343195266300
"Widener, Taylor",1042,93.43598848368520,92.98493282149710,2200.2103746397700,6.02637236084453,-15.743838771593100
"Alexander, Tyler",360,89.5183333333333,90.51138888888890,2199.983146067420,-7.2260000000000000,-15.900000000000000
"Betances, Dellin",130,94.02000000000000,93.43538461538460,2199.4538461538500,3.5547692307692300,-11.889230769230800
"Oswalt, Corey",195,93.0830769230769,92.14769230769230,2197.3846153846200,9.54030769230769,-15.929846153846200
"Peralta, Wandy",226,91.15044247787610,95.21061946902660,2196.931506849320,-10.07628318584070,-14.845486725663700
"Jones, Damon",9,94.14444444444450,94.08888888888890,2196.8888888888900,0.6266666666666670,-12.093333333333300
"López, Reynaldo",813,95.3813038130381,95.2869618696187,2196.8559113300500,7.6817712177121800,-16.93284132841330
"Paddack, Chris",1734,95.11643598615920,94.56874279123420,2196.2432120161800,9.639584775086510,-17.093010380622800
"Zamora, Daniel",14,90.04285714285720,89.65,2196.1428571428600,-3.634285714285710,-11.931428571428600
"Goody, Nick",106,91.43396226415090,91.55566037735850,2195.830188679250,8.148679245283020,-17.695471698113200
"Sittinger, Brandyn",56,92.84107142857140,93.46607142857140,2195.3214285714300,6.9278571428571400,-17.442857142857100
"Nola, Aaron",1411,93.76711552090720,92.89645641389090,2194.54609929078,13.411764705882400,-14.098851878100600
"Feliz, Michael",243,94.61481481481480,93.77448559670780,2194.0781893004100,3.4977777777777800,-18.847901234567900
"Garza Jr., Ralph",91,92.16593406593410,92.25384615384610,2193.846153846150,7.206593406593410,-15.483956043956000
"Sánchez, Ricardo",56,91.87142857142860,91.62142857142860,2193.660714285710,-7.317857142857140,-13.952142857142900
"Kowar, Jackson",349,95.31919770773640,95.62607449856730,2193.3696275071600,12.546361031518600,-14.896848137535800
"Perez, Francisco",70,91.96714285714280,92.78428571428570,2193.3285714285700,-7.4554285714285700,-18.468000000000000
"Garrett, Braxton",271,90.33653136531370,90.15756457564580,2193.321033210330,-4.383763837638380,-18.377269372693700
"Brubaker, JT",588,92.11598639455780,92.99642857142860,2193.0391156462600,8.582448979591840,-15.634693877551000
"De Los Santos, Enyel",469,94.07931769722810,94.87377398720690,2192.9765458422200,13.075650319829400,-13.501407249467000
"Warren, Art",137,95.59489051094890,95.15766423357660,2192.897810218980,6.854890510948910,-15.74452554744530
"Mejía, Humberto",285,91.72,92.26982456140350,2191.5263157894700,7.805894736842110,-17.710736842105300
"Davis, Austin",315,93.41746031746030,93.54634920634920,2190.1492063492100,-9.620952380952380,-14.796190476190500
"Lobstein, Kyle",10,91.44,91.90000000000000,2189.7,-12.744,-11.676000000000000
"Suarez, José",620,92.62894736842110,92.91290322580650,2189.560855263160,-8.995741935483870,-14.645612903225800
"Hahn, Jesse",4,95.875,95.15,2189.0,12.75,-11.61
"Thompson, Ryan",128,93.440625,92.88203125000000,2188.90625,15.593437500000000,-6.884062500000000
"García, Luis",41,96.95609756097560,96.74390243902440,2188.2926829268300,8.051707317073170,-13.794146341463400
"Diaz, Miguel",321,93.29470404984420,94.41619937694710,2187.8691588785000,12.874018691588800,-15.080373831775700
"Anderson, Nick",338,94.64053254437870,94.89970414201180,2187.5384615384600,5.796213017751480,-18.577278106508900
"Fulmer, Michael",347,95.14783861671480,94.53083573487040,2187.5129682997100,3.523573487031700,-16.0900288184438
"Zerpa, Angel",36,92.7138888888889,94.2416666666667,2187.5,-8.370000000000000,-13.806666666666700
"Junis, Jakob",356,90.35140449438200,90.91601123595510,2187.016901408450,5.2648314606741600,-13.979325842696600
"Albers, Andrew",116,88.06810344827590,88.39310344827590,2186.896551724140,-7.505172413793100,-18.756206896551700
"Cimber, Adam",373,86.26675603217160,86.88579088471860,2185.9973118279600,11.89447721179630,-4.269812332439680
"Otto, Glenn",219,94.18082191780820,92.61050228310510,2185.9406392694100,6.518904109589040,-15.739178082191800
"Holloway, Jordan",199,95.12261306532670,95.69346733668340,2184.3282828282800,3.0982914572864300,-17.36201005025130
"McGee, Jake",1158,93.76986183074260,94.84827288428330,2184.0243902439000,-11.446839378238300,-15.466010362694300
"Dugger, Robert",241,90.43236514522820,91.60248962655600,2183.648535564850,8.736597510373450,-15.64481327800830
"Lester, Jon",1006,89.20954274353880,88.84502982107350,2183.254726368160,-5.624850894632210,-14.969940357852900
"Guerra, Javy",265,91.58867924528300,91.85509433962270,2183.0528301886800,2.72422641509434,-19.40739622641510
"Klobosits, Gabe",128,95.09218750000000,94.67578125000000,2182.6796875,6.945937500000000,-16.729687500000000
"Rowen, Ben",5,87.6,88.08000000000000,2182.6,7.176000000000000,-15.024000000000000
"Mella, Keury",81,95.79259259259260,95.24197530864200,2181.740740740740,13.377777777777800,-14.072592592592600
"Hernandez, Elieser",688,91.34462209302330,91.0511627906977,2181.7311046511600,6.086511627906980,-17.578779069767400
"Rodriguez, Eduardo",1185,92.3420253164557,92.60210970464130,2181.0379746835400,-7.209113924050630,-14.676658227848100
"Dunning, Dane",123,91.5016260162602,91.5886178861789,2180.0409836065600,6.18048780487805,-14.023414634146300
"Hardy, Blaine",1,89.9,90.4,2180.0,-8.52,-19.800000000000000
"García, Deivi",394,92.20634517766500,92.01624365482230,2179.3180661577600,8.614720812182740,-18.617664974619300
"Brach, Brad",318,92.63081761006290,93.09339622641510,2178.933962264150,8.51622641509434,-14.46490566037740
