pitcher,avgeffectvelo,avgvelo,avgspinrate,avgrelease,avgextension,avgvertbreak,avghorzbreak
"Oswald, Wesley",78.45135714285710,80.20115857142860,2371.26723,5.8164614285714300,5.057552857142860,-41.72414428571430,-5.760195714285710
"Yamane, Tiaga",78.022395,80.14934,3223.9584965,5.91563,4.86906,-54.96497,-10.724965000000000
"Ramos, Jean Paul",77.72390961538460,80.10530423076920,2076.448591423080,5.917628461538460,4.800971538461540,-36.02564192307690,-4.970727307692310
"Mann, Rhian",78.19844500000000,80.095215,2517.842358,6.26294,5.39485,-44.12526,-9.729395
"Diedrich, Sayer",77.51603,80.09451,3048.987562,5.78495,4.61833,-50.94282,15.20245
"Laux, Brandon",79.70037727272730,80.08484727272730,2131.036902090910,5.792572727272730,6.085060000000000,-35.79747,-2.114903636363640
"Dieter, Brandon",76.96654000000000,80.07649333333340,2335.406013,5.290726666666670,4.515060000000000,-44.24952666666670,-3.816983333333330
"Minton, Hayden",79.40942333333330,80.06465555555560,2634.402309444440,5.302978888888890,5.8564477777777800,-44.88076777777780,-17.235594444444400
"Nett, Braden",78.51959384615390,80.02706769230770,2692.810021461540,5.224753076923080,5.441084615384620,-45.144200769230800,-16.30845230769230
"Whaley, Alec",78.157672,79.97384200000000,2262.52091294,4.619551600000000,5.1019634,-44.4209488,-6.583214200000000
"Tullar, Cameron",77.75389238095240,79.93413666666670,2571.134036142860,4.76858238095238,5.1849695238095200,-40.27770476190480,12.788318095238100
"Suero, Jose",78.48468200000000,79.868394,1918.0512170000000,6.003032,5.432008,-44.61345000000000,-4.799468
"Milberg, Devin",77.2027525,79.85715125,2709.562652875,5.84386625,4.640143750000000,-50.699855,14.88032875
"Cheeley, Austin",79.07113538461540,79.8449823076923,2274.801630230770,5.971037692307690,5.848070000000000,-39.92102076923080,-4.54018
"Gowens, Riley",78.7254125,79.802445,2333.07074925,5.6544975,5.521087500000000,-45.18459250000000,-6.3553175
"Brewer, Michael",78.14707625,79.67640125,2203.52680675,5.8355975,5.25098625,-43.912315,-5.62897875
"Goodwin, Sean",78.68272535714290,79.64571892857140,2038.908140892860,5.792228214285720,6.007733214285720,-41.49977178571430,-0.013357142857142900
"Garcia, Lex",77.181508,79.636353,2474.2612995,6.548464,4.948916,-44.63415,-3.8464440000000000
"Wall, Chris ",78.33967,79.615395,2369.3801845,5.3639400000000000,5.44618,-46.002525,6.8753150000000000
"Szabo, Zakery",79.227515,79.59274833333330,2484.5430353333300,5.711950000000000,5.977335,-43.72056333333330,-4.3556
"Harris, Antoine",78.273682,79.558736,2164.9811726,5.532188,5.50287,-43.75511,-6.053806000000000
"Tieding, Matthew",76.346665,79.48361333333330,2528.5372796666700,5.929313333333330,4.0986416666666700,-46.42642166666670,-3.46894
"Tonas, Angelo",77.39347230769230,79.38537,2234.9774765384600,5.258656923076920,4.994197692307690,-47.29008230769230,4.342923076923080
"Wilhite, Thomas",77.82270888888890,79.36200222222220,2035.0101594444400,5.6726600000000000,5.245208888888890,-42.85001444444440,-3.947322222222220
"Rackers, Jason",79.24165500000000,79.20519,2022.535971,5.88612,6.46039,-41.244155,-6.098365000000000
"Ornido, Riley",79.014905,79.187025,2071.9550645,6.428930000000000,6.263860000000000,-41.79471,-6.63408
"Roberston, Trae",77.45055583333330,79.13501416666670,2191.1413505833300,5.44782,5.338880833333330,-48.66427166666670,13.230301666666700
"Olejnik, Peyton",78.60980151515150,79.10296393939390,2530.637387484850,5.574623030303030,5.931538484848490,-38.327733333333300,-6.097294848484850
"Busse, Terry",78.013935,79.06734,2634.207163,6.178990000000000,5.571755,-49.71664,-17.814790000000000
"Brown, Matt",77.81895944444440,79.05385555555560,2279.3275670000000,5.3919894444444400,5.405507222222220,-44.08774333333330,-12.082955555555600
"Godwin, Connor",77.49978823529410,78.92011529411760,2375.5731348235300,5.609630588235290,5.557902941176470,-43.73703058823530,-13.336185294117600
"Jarvis Jr., Evans",77.621105,78.90748000000000,2277.15802,5.928945,5.40252,-40.85957,0.860535
"Allain, Luke",76.16887333333330,78.68163,2539.8926233333300,5.443460833333330,4.7167225,-45.06012583333330,13.4771275
"Davitt, Duncan",77.49467314285710,78.46450714285710,2489.6773476571400,4.844211714285710,5.74112,-40.563976857142900,-10.874408857142900
"Galatas, Nikelle",76.24484642857140,78.04957428571430,2094.8777297142900,5.631561428571430,5.221594285714290,-45.462035,-3.568437142857140
"Alba, Miguel",74.62875500000000,77.93715500000000,2606.3903850000000,5.975835,3.793165,-49.108135000000000,-1.70295
"Wall, Chris",77.11669105263160,77.84101631578950,2251.868899105260,5.292782105263160,5.813635789473680,-45.440575263157900,8.210858421052630
"Schomberg, Will",73.76511,77.61374,2800.086577,5.09634,3.71544,-49.22463,-19.41694
"Ammerlaan, Ashe",76.44108,77.60335476190480,2495.010034952380,5.25263380952381,5.589764761904760,-50.908901428571400,15.19840761904760
"Gill, Elijah",76.10387500000000,77.448745,2220.820827,5.68537,5.272435,-50.26495,3.654095
"Olson, Mason",74.46729129032260,77.2836993548387,2476.1118343871000,4.308254516129030,4.711755483870970,-48.23218548387100,7.43827806451613
"McMahon, Ian",74.54730200000000,76.964282,2114.2204364,5.720220000000000,4.49979,-45.900774,1.788434
"Shalley, Tucker",73.8881,75.96187,2385.515568,5.46241,5.21031,-52.89306,-14.11922
