pitcher,pitches,avgeffectvelo,avgvelo,avgspinrate,avghorzbreak,avgvertbreak
"Baez, Michel",41,86.19024390243910,86.66829268292680,1654.0,12.690731707317100,-6.7112195121951200
"Garrett, Braxton",92,84.32391304347830,84.37934782608700,1650.5217391304300,-16.14391304347830,-9.413478260869570
"Cordero, Jimmy",48,90.02083333333330,88.60416666666660,1650.5,12.817500000000000,-7.237500000000000
"McFarland, T.J.",186,81.01612903225800,82.03924731182800,1649.4193548387100,-14.978709677419400,-1.6096774193548400
"Herrera, Kelvin",8,86.03750000000000,86.15,1648.0,12.36,-5.415
"Medina, Adonis",47,85.51702127659570,86.38723404255320,1647.872340425530,15.411063829787200,-1.9225531914893600
"Brault, Steven",288,84.68125000000000,84.57777777777780,1647.4912280701800,-13.030416666666700,-3.0516666666666700
"Schrock, Max",1,62.5,64.4,1644.0,12.24,-12.48
"Gibson, Kyle",572,85.2743006993007,84.63461538461540,1643.7814685314700,14.563636363636400,-5.0488111888111900
"Duplantier, Jon",24,49.6625,83.78333333333340,1643.6923076923100,16.105000000000000,-5.865
"Tate, Dillon",211,84.67772511848340,85.00616113744080,1643.0331753554500,16.287582938388600,-6.2963033175355400
"Bubic, Kris",957,79.88328108672940,79.91389759665620,1642.9685204617000,-12.639874608150500,-8.377931034482760
"Keuchel, Dallas",1059,78.88054768649670,79.29782813975450,1642.719165085390,-14.624475920679900,-5.49189801699717
"Mikolas, Miles",51,87.89215686274510,87.4156862745098,1642.137254901960,12.411764705882400,-8.705882352941170
"Northcraft, Aaron",18,79.64444444444450,80.54444444444440,1641.1666666666700,8.533333333333330,11.873333333333300
"Foley, Jason",6,90.25,89.98333333333330,1640.3333333333300,15.440000000000000,-5.64
"Farmer, Buck",292,86.75924657534250,87.56815068493150,1638.5189003436400,14.663013698630100,-3.4656164383561600
"Sánchez, Ricardo",21,85.47142857142860,85.26190476190480,1638.0,-13.760000000000000,-7.794285714285710
"Abad, Fernando",46,74.51521739130440,75.13478260869570,1637.7391304347800,-10.651304347826100,-14.225217391304300
"Kluber, Corey",185,84.92648648648650,84.66270270270270,1637.4972972973000,13.64756756756760,-4.860972972972970
"McKenzie, Triston",82,87.8182926829268,86.54512195121950,1636.439024390240,9.755121951219510,-12.465365853658500
"Jax, Griffin",194,85.2762886597938,85.59432989690720,1635.2938144329900,14.232989690721700,-7.7288659793814400
"Plutko, Adam",20,84.46,84.35500000000000,1634.55,9.042000000000000,-11.574000000000000
"Coonrod, Sam",114,89.70350877192980,89.60877192982450,1634.4035087719300,14.713684210526300,-2.261052631578950
"Slater, Austin",4,70.375,72.15,1633.5,10.89,-10.77
"Young, Alex",343,83.22157434402330,85.29154518950440,1632.6508875739600,-13.766413994169100,-3.67067055393586
"deGrom, Jacob",287,92.8142857142857,91.4445993031359,1632.5783972125400,13.681254355400700,-3.4979790940766600
"Allard, Kolby",429,82.45151515151510,83.38461538461540,1632.4871794871800,-13.787132867132900,-10.470489510489500
"Peralta, Freddy",234,83.1696581196581,88.08247863247870,1631.6559633027500,14.624102564102600,-4.186666666666670
"Elledge, Seth",2,84.55,84.5,1630.0,15.0,-9.42
"Greinke, Zack",870,85.78643678160910,86.35379310344830,1627.8168202765000,12.77848275862070,-4.329517241379310
"Bender, Anthony",7,89.5,90.07142857142860,1627.4285714285700,14.28,3.0514285714285700
"Kremer, Dean",83,83.1722891566265,83.1879518072289,1625.9036144578300,14.923373493975900,-5.8973493975903600
"Honeywell Jr, Brent",18,85.05000000000000,85.12222222222220,1625.7222222222200,13.12,-7.933333333333330
"Shaw, Bryan",65,82.38923076923080,82.95076923076920,1623.9846153846200,8.854153846153840,-6.371076923076920
"Slegers, Aaron",78,87.53974358974360,86.5320512820513,1623.576923076920,12.323076923076900,-5.373846153846150
"Fleming, Josh",450,82.18777777777780,81.7635555555556,1622.6355555555600,-13.438666666666700,-0.4450666666666670
"Holloway, Jordan",18,90.48333333333330,90.46666666666670,1621.8333333333300,11.546666666666700,-12.700000000000000
"Strasburg, Stephen",77,87.72337662337670,86.57662337662340,1621.8051948051900,14.961038961039000,-3.615584415584420
"Yajure, Miguel",92,88.30434782608700,88.12391304347830,1621.4891304347800,13.000434782608700,-3.6652173913043500
"Santos, Antonio",45,86.14666666666670,85.53111111111110,1621.2222222222200,13.234666666666700,-7.000000000000000
"Morimando, Shawn",5,84.02000000000000,84.0,1620.6,-11.64,-16.056
"Hale, David",200,83.184,82.66550000000000,1618.045,12.407400000000000,-8.833200000000000
"Knebel, Corey",9,88.08888888888890,87.6888888888889,1618.0,13.773333333333300,-6.906666666666670
"Pruitt, Austin",6,84.36666666666670,85.21666666666670,1617.1666666666700,12.220000000000000,-7.540000000000000
"Guzman, Jorge",21,87.38571428571430,87.66666666666670,1617.142857142860,13.422857142857100,-8.862857142857140
"Lockett, Walker",47,87.06808510638300,86.8531914893617,1616.8085106383000,14.216170212766000,-4.2970212765957400
"Yacabonis, Jimmy",13,85.41538461538460,86.02307692307690,1615.923076923080,16.31076923076920,-5.6584615384615400
"Romero, JoJo",64,84.37500000000000,85.64843750000000,1615.5,-15.146250000000000,-5.2368750000000000
"Hamilton, Ian",3,84.66666666666670,85.0,1615.3333333333300,12.68,-12.52
"Quijada, José",78,86.43846153846160,86.33461538461540,1614.8333333333300,-15.507692307692300,-6.20153846153846
"Sánchez, Miguel",228,89.53348017621150,89.10881057268720,1614.0176211453700,10.730526315789500,-2.2415789473684200
"McHugh, Collin",1,85.9,85.8,1614.0,11.28,-11.76
"Estévez, Carlos",245,89.05142857142850,88.72122448979590,1613.4979591836700,11.771265306122500,-5.7717551020408200
"Tyler, Kyle",5,87.08,86.04000000000000,1612.6,9.432000000000000,-14.688000000000000
"Sulser, Cole",463,84.97408207343420,84.36652267818580,1611.8574514038900,13.794298056155500,-6.673347732181430
"Gsellman, Robert",86,85.18953488372090,85.05000000000000,1611.4883720930200,15.09906976744190,-8.377674418604650
"Gaviglio, Sam",3,83.9,83.26666666666670,1611.0,15.400000000000000,-6.84
"López, Jorge",346,88.20231213872830,88.08208092485550,1610.9248554913300,14.743352601156100,-6.3131791907514500
"Díaz, Yennsy",126,89.35396825396830,89.85714285714290,1610.8095238095200,14.414285714285700,-7.7142857142857100
"Wheeler, Zack",203,91.63891625615760,90.31871921182270,1609.6699507389200,13.160985221674900,-10.292807881773400
"Plesac, Zach",736,85.8516304347826,85.82907608695650,1608.7364130434800,12.209836956521700,-10.195597826087000
"Alexander, Scott",22,86.25000000000000,86.22727272727270,1608.6363636363600,-13.59272727272730,-4.538181818181820
"Criswell, Cooper",7,83.78571428571430,83.17142857142860,1606.142857142860,15.771428571428600,1.0114285714285700
"Soria, Joakim",124,86.8983870967742,87.4217741935484,1606.0573770491800,10.41677419354840,-6.834193548387100
"Underwood Jr., Duane",405,88.04691358024690,87.64592592592590,1604.5432098765400,14.359111111111100,-7.037037037037040
"Feyereisen, J.P.",228,86.12061403508780,87.60263157894730,1604.013274336280,14.968947368421100,-2.7931578947368400
"Kuhl, Chad",96,88.28750000000000,88.29270833333330,1603.2947368421100,14.010000000000000,-5.185000000000000
"Osich, Josh",44,80.80909090909090,81.63636363636360,1602.2045454545500,-11.91818181818180,-11.828181818181800
"Anderson, Shaun",27,87.57777777777780,87.2925925925926,1602.111111111110,9.466666666666670,-6.937777777777780
"Kim, Kwang Hyun",265,81.12000000000000,80.40716981132070,1600.909433962260,-11.14233962264150,-13.08815094339620
"Smith, Joe",14,77.53571428571430,77.35000000000000,1600.4285714285700,15.231428571428600,6.282857142857140
"Crismatt, Nabil",716,83.22597765363130,82.22458100558650,1598.7454545454500,13.798491620111700,-1.5321787709497200
"Wilson, Bryse",273,87.51758241758240,86.881684981685,1598.6520146520100,13.076043956044000,-5.8114285714285700
"Guerra, Javy",37,86.2837837837838,86.30000000000000,1596.918918918920,10.005405405405400,-11.400000000000000
"Corbin, Patrick",176,81.07954545454540,80.24034090909090,1595.9602272727300,-10.464545454545500,-12.338863636363600
"Zimmer, Kyle",35,87.1314285714286,86.70571428571430,1595.5142857142900,8.448,-11.544
"Hamels, Cole",15,80.74666666666670,80.85333333333330,1594.9333333333300,-14.432000000000000,-11.096
"Oswalt, Corey",84,86.57261904761910,85.61785714285710,1594.642857142860,11.164285714285700,-3.961428571428570
"Severino, Luis",23,88.26521739130440,88.37826086956520,1593.2608695652200,15.062608695652200,-9.871304347826090
"Hill, Rich",67,80.37462686567160,80.49552238805970,1591.5223880597000,-12.99044776119400,-11.37850746268660
"Martinez, Seth",4,86.375,84.925,1591.5,14.850000000000000,-1.8600000000000000
"Lakins Sr., Travis",43,86.9418604651163,87.68372093023260,1590.9302325581400,14.341395348837200,-2.6595348837209300
"Diplán, Marcos",53,87.30566037735850,85.95471698113210,1587.5283018867900,6.602264150943400,-9.71320754716981
"Zeuch, T.J.",32,79.84062500000000,82.58437500000000,1587.1290322580600,12.9675,-9.446250000000000
"Fry, Jace",16,83.76875,85.00625,1586.3125,-12.142500000000000,-8.580000000000000
"Hutchison, Drew",28,85.53214285714290,85.9357142857143,1586.25,12.788571428571400,-9.072857142857140
"Irvin, Cole",612,84.21960784313730,84.26650326797390,1585.921568627450,-12.82058823529410,-8.988235294117650
"Suarez, José",453,82.19176201373000,82.34194260485650,1585.355504587160,-7.820132450331120,-8.125298013245040
"Alaniz, R.J.",17,85.5823529411765,86.34705882352940,1585.2941176470600,15.889411764705900,1.4188235294117600
"Zimmermann, Jordan",13,84.87692307692310,84.80769230769230,1584.6923076923100,11.178461538461500,-4.366153846153850
"Minaya, Juan",296,89.51148648648650,88.93344594594600,1583.9695945945900,12.370135135135100,0.8379729729729730
"Lobstein, Kyle",6,84.41666666666670,84.66666666666670,1583.6666666666700,-10.88,1.12
"Sandoval, Patrick",565,83.30654867256640,84.51221238938060,1583.0805008944500,-12.705769911504400,-9.899893805309740
"Thorpe, Lewis",74,83.01486486486490,82.12837837837840,1582.8513513513500,-11.86378378378380,-11.47945945945950
"Bundy, Dylan",414,80.19033816425120,82.65628019323670,1582.8114143920600,12.642318840579700,-8.231014492753620
"Doyle, Tommy",1,89.9,90.4,1582.0,12.72,-8.400000000000000
"González, Gio",203,82.56551724137930,82.8256157635468,1580.6782178217800,-13.006108374384200,-5.655369458128080
"DeSclafani, Anthony",310,88.9964516129032,88.25612903225810,1577.958064516130,15.594193548387100,-5.043096774193550
"Newcomb, Sean",66,86.98939393939400,87.24393939393940,1574.469696969700,-9.632727272727270,-9.765454545454540
"Velasquez, Vince",363,89.27355371900830,88.76308539944900,1572.6143250688700,12.757685950413200,-7.266446280991740
"Wendelken, J.B.",104,85.67019230769230,86.08365384615390,1570.326923076920,14.958461538461500,-5.921538461538460
"Campbell, Paul",28,85.20714285714280,85.98571428571430,1570.3214285714300,14.687142857142900,-4.62857142857143
"Clarke, Taylor",235,88.72765957446810,89.09404255319150,1568.6425531914900,14.52204255319150,-6.438127659574470
"Rosario, Randy",3,85.7,85.83333333333330,1568.0,-13.04,-2.84
"James, Josh",57,88.86666666666670,88.69649122807020,1565.0526315789500,15.317894736842100,-3.5642105263157900
"Taylor, Blake",3,88.93333333333330,88.53333333333340,1564.6666666666700,-8.08,-10.640000000000000
